id,user,uid,version,changeset,timestamp 
296520856,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:22Z
296520866,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:23Z
296520876,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:24Z
296520886,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:25Z
296520904,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:28Z
296520923,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:29Z
296520933,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:31Z
296520943,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:32Z
296520953,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:33Z
296520963,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:34Z
296520973,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:35Z
296520983,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:36Z
296520993,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:37Z
296521003,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:38Z
296521013,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:41Z
296521023,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:42Z
296521033,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:43Z
296521043,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:44Z
296521053,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:45Z
296521063,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:46Z
296521073,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:47Z
296521083,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:49Z
296521093,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:50Z
296521103,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:51Z
296521113,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:53Z
296521123,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:54Z
296521133,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:55Z
296521147,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:57Z
296521157,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:58Z
296521167,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:14:59Z
296521177,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:00Z
296521187,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:01Z
296521197,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:02Z
296521207,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:03Z
296521219,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:08Z
296521229,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:09Z
296521241,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:10Z
296521260,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:11Z
296521271,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:12Z
296521285,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:13Z
296521295,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:15Z
296521305,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:16Z
296521315,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:17Z
296521325,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:18Z
296521348,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:23Z
296521382,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:25Z
296521396,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:26Z
296521406,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:27Z
296521416,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:29Z
296521427,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:30Z
296521437,Martin Borsje_BAG,2005379,1,24599734,2014-08-07T17:15:31Z
296522688,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:31Z
296522698,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:32Z
296522708,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:34Z
296522718,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:35Z
296522728,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:36Z
296522738,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:37Z
296522750,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:39Z
296522773,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:40Z
296522807,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:42Z
296522828,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:43Z
296522843,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:44Z
296522861,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:45Z
296522871,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:47Z
296522881,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:48Z
296522891,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:49Z
296522901,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:50Z
296522911,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:51Z
296522927,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:52Z
296522937,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:54Z
296522947,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:56Z
296522957,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:57Z
296522967,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:25:58Z
296522977,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:00Z
296522987,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:00Z
296522997,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:01Z
296523007,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:02Z
296523022,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:03Z
296523036,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:04Z
296523112,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:31Z
296523122,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:32Z
296523132,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:33Z
296523142,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:35Z
296523152,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:36Z
296523168,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:37Z
296523190,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:38Z
296523200,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:39Z
296523210,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:40Z
296523220,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:41Z
296523243,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:43Z
296523253,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:44Z
296523266,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:45Z
296523276,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:46Z
296523286,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:47Z
296523296,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:48Z
296523306,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:48Z
296523316,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:49Z
296523326,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:50Z
296523336,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:51Z
296523346,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:53Z
296523356,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:54Z
296523366,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:55Z
296523376,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:56Z
296523386,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:56Z
296523397,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:57Z
296523407,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:26:59Z
296523417,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:00Z
296523427,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:01Z
296523438,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:02Z
296523452,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:04Z
296523462,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:05Z
296523472,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:06Z
296523482,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:07Z
296523493,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:08Z
296523519,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:09Z
296523553,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:11Z
296523566,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:12Z
296523576,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:13Z
296523586,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:14Z
296523596,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:16Z
296523606,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:17Z
296523616,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:18Z
296523626,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:19Z
296523636,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:20Z
296523646,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:21Z
296523656,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:22Z
296523666,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:23Z
296523676,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:24Z
296523686,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:25Z
296523696,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:27Z
296523706,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:28Z
296523717,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:29Z
296523727,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:30Z
296523737,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:30Z
296523747,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:31Z
296523757,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:32Z
296523767,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:33Z
296523777,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:34Z
296523787,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:35Z
296523797,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:37Z
296523807,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:38Z
296523818,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:39Z
296523828,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:40Z
296523838,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:41Z
296523848,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:42Z
296523858,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:43Z
296523868,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:44Z
296523878,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:45Z
296523889,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:46Z
296523899,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:49Z
296523916,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:50Z
296523926,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:51Z
296523936,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:52Z
296523946,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:53Z
296523956,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:54Z
296523966,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:55Z
296523976,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:56Z
296523986,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:57Z
296523996,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:27:58Z
296524006,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:00Z
296524016,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:01Z
296524026,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:01Z
296524036,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:02Z
296524046,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:03Z
296524056,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:04Z
296524066,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:05Z
296524076,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:06Z
296524086,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:07Z
296524096,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:08Z
296524106,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:10Z
296524116,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:11Z
296524126,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:12Z
296524136,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:13Z
296524146,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:15Z
296524156,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:16Z
296524166,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:17Z
296524178,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:18Z
296524188,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:19Z
296524198,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:20Z
296524209,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:22Z
296524219,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:24Z
296524230,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:25Z
296524242,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:26Z
296524252,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:28Z
296524271,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:29Z
296524290,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:30Z
296524300,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:31Z
296524310,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:33Z
296524321,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:34Z
296524335,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:36Z
296524345,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:38Z
296524365,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:39Z
296524398,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:40Z
296524421,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:42Z
296524431,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:43Z
296524442,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:44Z
296524452,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:46Z
296524462,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:47Z
296524472,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:49Z
296524486,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:51Z
296524502,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:52Z
296524512,Martin Borsje_BAG,2005379,1,24600172,2014-08-07T17:28:53Z
296524522,sander79,142294,3,41321949,2016-08-08T11:24:57Z
296524651,Christoph Lotz,47978,2,42100929,2016-09-12T13:19:52Z
296524662,Christoph Lotz,47978,2,42100929,2016-09-12T13:19:54Z
296524675,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:47Z
296524696,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:49Z
296524706,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:50Z
296524716,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:51Z
296524726,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:51Z
296524736,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:52Z
296524746,sander79,142294,2,42358613,2016-09-22T19:52:35Z
296524756,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:57Z
296524766,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:30:58Z
296524778,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:00Z
296524802,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:01Z
296524812,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:03Z
296524822,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:04Z
296524832,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:05Z
296524842,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:06Z
296524858,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:07Z
296524880,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:11Z
296524890,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:12Z
296524900,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:13Z
296524910,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:14Z
296524920,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:15Z
296524930,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:16Z
296524940,sander79,142294,2,42358613,2016-09-22T19:52:38Z
296524952,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:18Z
296524968,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:19Z
296524984,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:20Z
296525009,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:23Z
296525019,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:24Z
296525029,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:25Z
296525039,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:26Z
296525050,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:27Z
296525064,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:28Z
296525077,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:29Z
296525087,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:30Z
296525098,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:31Z
296525108,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:32Z
296525119,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:36Z
296525129,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:36Z
296525139,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:37Z
296525154,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:38Z
296525164,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:39Z
296525174,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:40Z
296525189,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:41Z
296525202,sander79,142294,2,42358613,2016-09-22T19:52:36Z
296525213,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:43Z
296525223,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:43Z
296525234,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:47Z
296525244,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:48Z
296525254,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:49Z
296525276,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:50Z
296525300,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:51Z
296525323,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:52Z
296525340,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:53Z
296525350,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:54Z
296525360,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:55Z
296525370,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:56Z
296525380,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:58Z
296525390,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:31:59Z
296525400,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:00Z
296525410,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:01Z
296525420,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:02Z
296525435,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:03Z
296525445,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:04Z
296525455,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:05Z
296525465,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:06Z
296525475,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:07Z
296525486,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:11Z
296525496,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:13Z
296525506,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:14Z
296525516,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:14Z
296525526,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:15Z
296525536,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:16Z
296525546,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:17Z
296525556,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:19Z
296525567,sander79,142294,2,42358613,2016-09-22T19:52:41Z
296525577,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:21Z
296525588,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:24Z
296525598,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:25Z
296525608,sander79,142294,2,42358613,2016-09-22T19:52:41Z
296525618,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:28Z
296525628,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:29Z
296525638,Martin Borsje_BAG,2005379,1,24600292,2014-08-07T17:32:30Z
296537377,sander79,142294,2,42400816,2016-09-24T08:15:24Z
296537388,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:25Z
296537398,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:26Z
296537408,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:28Z
296537418,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:30Z
296537429,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:31Z
296537439,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:33Z
296537449,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:34Z
296537459,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:36Z
296537469,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:37Z
296537497,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:41Z
296537507,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:42Z
296537517,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:43Z
296537527,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:45Z
296537537,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:46Z
296537547,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:47Z
296537557,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:48Z
296537567,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:49Z
296537581,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:51Z
296537591,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:52Z
296537601,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:55:59Z
296537627,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:01Z
296537648,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:03Z
296537658,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:04Z
296537668,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:06Z
296537678,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:07Z
296537694,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:09Z
296537704,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:11Z
296537714,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:12Z
296537724,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:13Z
296537737,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:18Z
296537755,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:20Z
296537767,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:21Z
296537777,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:22Z
296537787,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:23Z
296537797,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:24Z
296537807,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:25Z
296537817,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:26Z
296537827,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:27Z
296537837,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:28Z
296537855,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:30Z
296537865,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:31Z
296537881,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:33Z
296537891,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:34Z
296537901,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:35Z
296537911,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:36Z
296537921,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:37Z
296537932,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:38Z
296537950,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:39Z
296537960,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:40Z
296537970,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:44Z
296537980,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:46Z
296537990,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:47Z
296538000,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:48Z
296538010,Martin Borsje_BAG,2005379,1,24601578,2014-08-07T18:56:49Z
